SK_ID_CURR,TARGET
101578,0.16666666666666666
101580,0.0
101588,0.07142857142857142
101602,1.0
101610,0.06741573033707865
101614,0.0
101616,0.0
101643,0.25
101644,0.0
101649,0.0
101650,0.0
101665,0.1348314606741573
101667,0.15789473684210525
101669,0.0
101674,0.0
101675,0.08841463414634146
101678,0.0625
101682,0.072
101686,0.0
101697,0.16666666666666666
101700,0.07338129496402877
101711,0.1111111111111111
101714,0.3333333333333333
101715,0.0
101728,0.125
101732,0.0
101757,0.0
101758,0.0
101759,0.0
101762,0.0
101764,0.0625
101780,0.0
101784,0.0
101789,0.0
101816,0.0
101819,0.08620689655172414
101827,0.0
101863,0.03571428571428571
101867,0.0
101870,0.1
101873,0.45454545454545453
101878,1.0
101879,0.3333333333333333
101880,0.0
101887,0.0
101897,0.09523809523809523
101901,0.2631578947368421
101903,0.3
101920,0.0
101921,0.02127659574468085
101922,0.0
101961,0.0
101962,0.0
101971,0.055299539170506916
101976,0.0
102002,0.18181818181818182
102005,0.0
102007,0.0625
102017,0.5
102019,0.0
102029,0.18421052631578946
102051,0.09807073954983923
102052,0.0
102054,0.0
102062,0.04819277108433735
102067,1.0
102068,0.5
102070,0.0
102090,0.1348314606741573
102092,0.0
102099,0.0425531914893617
102100,0.0
102112,0.0
102113,0.04932735426008968
102122,0.015503875968992248
102123,0.0
102125,0.3333333333333333
102126,0.0
102146,0.125
102147,0.0
102151,0.1348314606741573
102158,0.3333333333333333
102159,0.11428571428571428
102162,0.041666666666666664
102165,0.0
102166,0.0
102174,0.06630581867388363
102193,0.3333333333333333
102198,0.0
102205,0.0
102206,0.06630581867388363
102218,0.0
102221,0.0
102230,0.3333333333333333
102238,0.0
102248,0.08433734939759036
102252,0.0
102259,0.08064516129032258
102262,0.030303030303030304
102273,0.1111111111111111
102286,0.047619047619047616
102293,0.06784660766961652
102294,0.0
102296,0.03640256959314775
102298,0.2857142857142857
102303,0.04081632653061224
102309,0.0
102315,0.25
102340,0.0
102342,0.0
102344,0.07272727272727272
102346,0.0
102347,0.0
102374,0.0
102380,0.0
102387,0.04
102393,0.05
102403,0.0
102413,0.0
102414,0.0
102415,0.024390243902439025
102416,0.05555555555555555
102439,0.0
102441,0.5
102443,0.07407407407407407
102444,0.05128205128205128
102445,0.043478260869565216
102448,0.0
102449,0.0
102450,0.09375
102456,0.072
102458,0.04081632653061224
102459,0.0
102465,0.0
102470,0.0
102471,0.06422018348623854
102475,0.0
102476,0.09523809523809523
102506,0.1
102509,0.04
102519,0.0
102522,0.0
102545,0.0
102549,0.0
102562,0.13333333333333333
102563,0.025974025974025976
102568,0.0
102582,0.07792207792207792
102592,0.05
102597,0.0
102605,0.13333333333333333
102614,0.06630581867388363
102617,0.125
102634,0.0
102652,0.14545454545454545
102655,0.0
102671,0.16666666666666666
102694,0.20689655172413793
102701,0.5
102703,0.0
102704,0.15789473684210525
102713,0.0
102720,0.3333333333333333
102731,0.18181818181818182
102733,1.0
102749,0.0
102755,0.0
102763,0.0
102770,0.07042253521126761
102772,0.0
102799,0.0
102838,0.0
102854,0.0
102862,0.0
102863,0.0
102867,0.037037037037037035
102868,0.0
102878,0.0
102887,0.0
102898,0.0
102904,0.5
102912,0.0
102919,0.0
102927,0.0
102932,0.0
102933,0.09803921568627451
102935,0.0
102958,0.0
102969,0.12
102971,0.0
102975,0.0
102979,0.0
102982,0.0
102987,0.08333333333333333
102989,0.0778816199376947
102995,0.0
102996,0.04316546762589928
103000,0.25
103001,0.0
103004,0.0
103010,0.09574468085106383
103025,0.45454545454545453
103029,0.0
103046,0.0
103056,0.06741573033707865
103062,0.0
103078,0.0641025641025641
103083,0.0
103092,0.0
103096,0.0
103097,0.06666666666666667
103102,0.06666666666666667
103112,0.07058823529411765
103132,0.0
103144,0.0
103145,0.07142857142857142
103146,0.18181818181818182
103147,0.125
103158,0.0
103171,0.0
103173,0.0
103184,0.0
103195,0.0
103196,0.07023411371237458
103206,0.0
103230,0.0
103231,0.0
103232,0.0
103239,0.0
103240,0.06666666666666667
103243,0.2222222222222222
103252,0.2
103258,0.0
103259,0.1
103279,0.16666666666666666
103280,0.0
103286,0.072
103287,0.09807073954983923
103290,0.3333333333333333
103298,1.0
103315,0.0
103319,0.0
103334,0.015503875968992248
103336,0.10526315789473684
103345,0.0
103368,0.041666666666666664
103371,0.0
103377,0.0
103398,0.0625
103404,0.0
103408,0.2
103410,0.16666666666666666
103418,0.25
103420,0.0
103432,0.0
103433,0.07177033492822966
103436,0.13636363636363635
103440,0.0
103453,0.08588957055214724
103459,0.0
103460,0.0
103461,0.0
103462,0.037037037037037035
103473,0.0
103474,0.0
103475,0.06666666666666667
103478,0.1282051282051282
103480,0.0
103484,0.046357615894039736
103494,0.08211678832116788
103513,0.0
103515,0.20689655172413793
103516,0.0
103525,0.07407407407407407
103541,0.125
103544,0.03571428571428571
103562,0.0
103570,0.07407407407407407
103572,0.0851063829787234
103574,0.04316546762589928
103575,0.043478260869565216
103591,0.0
103594,0.16666666666666666
103609,0.0
103613,0.0
103614,0.2
103615,0.14285714285714285
103624,0.0
103625,0.0
103628,0.0
103629,0.0
103647,0.0
103648,0.0
103651,0.0
103658,0.04487179487179487
103668,0.08211678832116788
103669,0.0
103676,0.0
103682,1.0
103683,0.0
103689,0.0
103725,0.0
103733,0.0
103744,0.0
103762,0.14545454545454545
103771,0.0
103773,0.06756756756756757
103783,0.0
103784,0.0
103808,0.0
103812,0.0
103813,0.0
103814,0.0
103818,0.06666666666666667
103824,0.0
103828,0.034482758620689655
103830,0.0
103840,0.0
103842,0.08211678832116788
103847,0.0
103848,0.0
103851,0.1111111111111111
103854,0.0
103857,0.2
103861,0.08211678832116788
103862,0.0
103865,0.0
103870,0.10526315789473684
103876,0.1016949152542373
103891,0.041666666666666664
103908,0.1111111111111111
103914,0.0
103918,0.0
103940,0.05223880597014925
103963,0.17391304347826086
103966,0.0
103971,0.10554089709762533
103980,0.13731825525040386
103984,0.0
103985,0.0
103998,0.11633663366336634
104019,0.04411764705882353
104026,0.07338129496402877
104035,0.25
104044,0.09054325955734406
104045,0.0
104047,0.09807073954983923
104051,0.08211678832116788
104058,0.5
104063,0.13953488372093023
104066,0.09615384615384616
104087,0.0
104089,0.18181818181818182
104095,1.0
104098,0.5
104104,0.0
104110,0.025974025974025976
104120,0.0
104122,0.0
104131,0.0
104132,0.15384615384615385
104135,0.0
104136,0.0
104149,0.0
104150,0.043478260869565216
104156,0.06896551724137931
104165,0.06666666666666667
104175,0.0
104179,0.0625
104184,0.0
104206,0.0
104216,0.0
104230,0.3333333333333333
104257,0.5
104272,0.0
104273,0.07865168539325842
104278,0.0
104294,0.06630581867388363
104295,0.0
104297,0.08817635270541083
104298,1.0
104308,0.06784660766961652
104318,0.1
104319,0.02247191011235955
104320,0.0
104327,0.0
104334,0.0
104344,1.0
104350,0.18421052631578946
104351,0.06630581867388363
104354,0.0
104369,1.0
104376,0.0
104381,0.0
104384,0.13333333333333333
104391,0.0
104394,0.0
104398,0.08695652173913043
104402,0.0
104408,0.0
104409,0.0
104410,0.0
104412,0.0
104417,0.0
104424,0.0
104426,0.0
104435,0.0
104445,0.04932735426008968
104458,0.0
104460,0.3333333333333333
104466,0.0
104472,0.07446808510638298
104473,0.07407407407407407
104479,0.047619047619047616
104480,0.0
104482,0.0
104499,0.05263157894736842
104501,0.034482758620689655
104502,0.0
104506,0.13012048192771083
104510,0.0
104512,0.0
104520,0.0
104528,0.25
104529,0.0
104541,0.0
104578,0.09803921568627451
104584,0.05
104588,0.0
104602,0.1111111111111111
104610,0.10869565217391304
104611,0.13636363636363635
104618,0.0
104620,1.0
104622,0.0
104624,1.0
104625,0.08823529411764706
104634,0.14285714285714285
104639,0.15384615384615385
104646,0.0
104647,0.0
104652,0.08333333333333333
104670,0.0
104677,0.13513513513513514
104685,0.0
104691,0.0
104696,0.0
104699,0.0
104712,0.0
104714,0.0
104717,0.07142857142857142
104718,0.0
104740,0.092
104741,0.2
104743,0.0
104744,0.07792207792207792
104747,0.25
104767,0.0
104772,0.15
104776,0.0
104779,0.13636363636363635
104814,0.0
104815,0.18181818181818182
104830,0.018018018018018018
104831,0.0
104833,0.0
104839,0.5
104840,0.0
104860,0.06896551724137931
104861,0.2
104866,0.0
104870,0.0
104877,0.0
104878,0.0
104879,0.0
104880,0.058981233243967826
104899,0.0
104906,0.0
104907,0.0
104913,0.1282051282051282
104916,0.05384615384615385
104921,0.20689655172413793
104930,0.0
104931,0.0
104936,0.08247422680412371
104937,1.0
104942,0.0
104943,0.3333333333333333
104969,0.3333333333333333
104972,0.16666666666666666
104988,0.0
105013,0.0
105015,0.0
105019,0.2
105027,0.0
105030,0.04081632653061224
105035,0.25
105041,0.058823529411764705
105051,0.0
105056,0.0
105067,0.0
105071,0.13012048192771083
105072,0.5
105074,0.0
105091,0.07142857142857142
105101,0.0
105103,0.043478260869565216
105134,0.0
105139,0.0
105142,0.0
105146,0.0
105163,0.047619047619047616
105168,0.1111111111111111
105172,0.0
105176,0.10084033613445378
105195,0.0
105196,0.125
105197,0.0
105203,0.15384615384615385
105223,0.0
105227,0.0
105228,0.175
105230,0.0
105231,0.13043478260869565
105239,0.05454545454545454
105242,0.0
105244,0.0
105245,0.0
105248,0.04081632653061224
105249,0.0
105266,0.0
105271,0.06784660766961652
105276,0.0
105282,0.07023411371237458
105292,0.0
105297,0.0
105332,0.0
105333,0.25
105343,0.0625
105344,0.0
105345,0.14285714285714285
105357,0.0
105359,0.20689655172413793
105366,0.0
105367,0.18181818181818182
105370,0.0
105377,0.0
105390,0.0
105399,0.0
105403,0.5
105404,0.05
105414,0.0
105417,0.0
105425,0.06741573033707865
105452,0.02531645569620253
105454,0.25
105456,0.13731825525040386
105470,0.08588957055214724
105471,0.0
105483,0.0
105493,0.0
105508,0.09090909090909091
105514,0.0
105515,0.0
105528,0.1282051282051282
105529,0.0
105531,0.0
105532,0.25
105558,0.0
105574,0.0
105578,0.0
105584,0.0
105595,0.0
105617,0.06578947368421052
105618,0.08817635270541083
105621,0.0
105625,0.1111111111111111
105629,0.0
105630,0.0
105634,0.0
105635,0.09278350515463918
105641,0.05223880597014925
105647,0.0
105648,0.0
105655,0.13043478260869565
105657,0.14285714285714285
105672,0.0
105678,0.0
105682,0.043478260869565216
105691,0.08823529411764706
105692,0.0
105706,0.0
105712,0.11363636363636363
105720,0.06666666666666667
105734,0.0
105735,0.0
105736,0.125
105737,0.0
105738,0.0752212389380531
105740,0.19230769230769232
105744,0.0
105747,0.0
105749,0.0
105754,0.0
105758,0.0
105760,0.0
105767,0.21052631578947367
105784,0.2
105791,0.0
105802,0.13636363636363635
105807,0.1
105809,0.0
105816,0.0
105817,1.0
105824,0.0
105832,0.07142857142857142
105856,0.0
105865,0.0
105899,0.11538461538461539
105906,0.0752212389380531
105916,0.0
105923,0.0
105937,0.0
105965,0.0
105966,0.06666666666666667
105968,0.0
105973,0.06784660766961652
105976,0.07792207792207792
105978,0.5
105979,0.0
105991,0.07142857142857142
105998,0.0
105999,0.0
106000,0.1348314606741573
106001,0.0
106010,0.0
106011,0.0
106013,0.06784660766961652
106015,0.0
106026,0.2
106032,0.0
106035,0.0
106040,1.0
106041,0.23809523809523808
106044,0.0
106053,0.0
106054,0.16666666666666666
106065,1.0
106081,0.06666666666666667
106083,0.0
106087,0.05
106090,0.16666666666666666
106101,0.09523809523809523
106102,0.0
106109,0.125
106116,0.0
106150,0.0
106155,0.0
106166,0.0625
106176,0.096
106189,0.0625
106199,0.2
106205,0.14285714285714285
106206,0.19047619047619047
106211,0.015151515151515152
106214,0.0
106216,0.0
106217,0.0
106225,0.18181818181818182
106249,0.1
106256,0.3333333333333333
106258,0.07338129496402877
106261,0.16129032258064516
106262,0.13731825525040386
106264,0.0
106271,0.07407407407407407
106276,0.13731825525040386
106277,0.21052631578947367
106286,0.16666666666666666
106293,0.0
106295,0.0
106296,0.09832635983263599
106297,0.0
106298,0.03571428571428571
106311,0.0
106314,0.0
106320,0.023809523809523808
106334,0.037037037037037035
106346,0.061224489795918366
106347,0.09054325955734406
106349,0.3333333333333333
106354,0.0
106360,0.05188679245283019
106373,0.0
106377,0.0
106386,0.07692307692307693
106387,0.2
106391,0.0
106401,0.42857142857142855
106411,0.07692307692307693
106413,0.0
106426,0.06666666666666667
106427,0.0
106428,0.08571428571428572
106434,0.19230769230769232
106438,0.01818181818181818
106440,0.10526315789473684
106441,0.025974025974025976
106452,0.09090909090909091
106453,0.0
106454,0.0
106457,0.05511811023622047
106484,0.08571428571428572
106488,0.125
106491,0.0
106514,0.0
106527,0.0
106528,0.0
106529,0.1
106534,0.10554089709762533
106550,0.0
106577,0.3333333333333333
106585,1.0
106590,0.0
106607,0.0
106610,0.08588957055214724
106611,0.25
106612,0.08433734939759036
106624,0.0
106631,0.034482758620689655
106647,0.14285714285714285
106660,0.0
106674,0.0
106687,0.0
106712,0.12
106713,0.08333333333333333
106717,0.0
106720,0.5
106721,0.0
106724,0.13043478260869565
106735,0.08333333333333333
106739,0.0752212389380531
106740,0.0
106754,0.0
106760,0.11666666666666667
106761,0.0
106784,0.13636363636363635
106787,1.0
106797,0.08206106870229007
106798,0.0
106802,0.2
106803,0.09807073954983923
106804,0.0
106805,0.0
106810,0.05128205128205128
106812,0.11633663366336634
106813,0.0
106817,0.125
106822,0.0
106823,0.0
106827,0.0
106841,0.07058823529411765
106851,1.0
106852,0.0
106853,0.3333333333333333
106854,0.0
106861,0.0
106873,0.0
106877,0.06666666666666667
106878,0.0
106881,0.15789473684210525
106900,0.0
106906,0.0
106907,0.06666666666666667
106914,0.03225806451612903
106916,0.2
106924,0.2222222222222222
106931,0.0778816199376947
106936,0.1346153846153846
106937,0.0
106938,0.058823529411764705
106939,0.015151515151515152
106943,0.2857142857142857
106944,0.2
106967,1.0
106980,0.0
106986,0.0
106987,0.07058823529411765
106990,0.0
107013,0.0
107023,0.06818181818181818
107033,0.14893617021276595
107037,0.0
107048,0.041666666666666664
107071,0.0
107081,0.0
107113,0.5
107130,0.0
107131,0.0
107145,0.07670850767085077
107156,0.0
107219,1.0
107222,0.0
107223,0.0
107232,0.0
107245,0.0
107246,0.07338129496402877
107247,0.1111111111111111
107256,0.0
107259,0.0
107260,1.0
107279,0.09090909090909091
107280,0.0
107281,0.3333333333333333
107285,0.0
107329,0.0
107337,0.030303030303030304
107349,0.0
107350,0.5
107351,0.07692307692307693
107359,0.0
107391,0.1506849315068493
107394,1.0
107395,0.0
107406,0.14285714285714285
107416,0.07792207792207792
107417,0.0851063829787234
107418,0.0
107419,0.0
107444,0.0
107445,0.16666666666666666
107446,0.0
107460,0.07575757575757576
107470,0.1348314606741573
107475,0.0
107520,0.0
107526,0.0
107527,0.02564102564102564
107530,0.07338129496402877
107532,0.0625
107534,0.0
107535,0.08823529411764706
107554,0.0
107556,0.0
107559,0.06060606060606061
107561,0.0
107564,0.034482758620689655
107566,0.0
107571,0.0
107590,0.0
107602,0.0
107625,0.1111111111111111
107626,0.0
107635,0.0
107636,0.0
107645,0.0
107652,0.0
107655,0.0
107668,0.0
107670,0.0
107677,0.0
107680,0.12121212121212122
107683,0.06060606060606061
107684,0.0
107691,0.0
107692,0.10714285714285714
107703,0.0
107709,0.0
107710,0.0
107721,0.023529411764705882
107725,0.16666666666666666
107727,0.0
107739,0.04680851063829787
107740,0.0
107741,0.07338129496402877
107747,0.0
107765,0.0
107768,0.1111111111111111
107775,0.05128205128205128
107782,0.0
107790,0.0
107801,0.2
107807,0.0
107811,0.0
107817,0.0
107826,0.14285714285714285
107838,0.0
107839,0.13012048192771083
107843,0.06896551724137931
107847,0.12
107849,0.2
107850,0.058823529411764705
107867,0.1282051282051282
107871,0.05
107908,0.0
107913,0.062111801242236024
107927,0.3333333333333333
107931,0.0
107955,0.5
107962,0.13012048192771083
107977,0.09523809523809523
107978,0.0
107993,0.06300813008130081
108010,0.0
108016,0.0
108018,0.05042016806722689
108027,0.0
108045,0.0
108069,0.10869565217391304
108082,0.05555555555555555
108089,0.0
108092,0.09090909090909091
108106,0.06422018348623854
108112,0.5
108120,0.0
108122,0.0
108135,0.0
108170,0.0
108171,0.3
108177,0.05
108180,0.0
108183,0.125
108184,0.034482758620689655
108185,0.0
108192,0.0
108195,0.0641025641025641
108196,0.0
108218,0.0
108219,0.0
108243,0.0
108249,0.08817635270541083
108251,0.0
108274,0.03424657534246575
108280,0.0
108289,0.043478260869565216
108292,0.5
108295,0.25
108327,0.0
108332,0.0
108346,0.0
108349,0.0
108353,0.0
108362,0.0
108363,0.0
108377,0.0
108378,0.0
108381,0.0425531914893617
108383,0.0
108390,0.0
108407,0.0
108408,0.14285714285714285
108411,0.018691588785046728
108412,0.06666666666666667
108419,0.0
108436,0.034482758620689655
108437,0.07792207792207792
108438,0.0
108441,0.0
108448,0.1
108449,0.0
108466,0.0
108467,0.0
108473,0.0
108474,0.0
108476,0.07407407407407407
108479,0.1
108486,0.0
108493,0.0
108501,0.125
108506,0.0
108510,0.0
108511,0.125
108514,0.09090909090909091
108517,0.0
108519,0.0625
108522,0.0
108548,0.0
108554,0.05263157894736842
108555,0.058823529411764705
108559,0.21052631578947367
108562,0.0
108571,0.0
108572,0.0
108579,0.0
108583,0.0
108584,0.07177033492822966
108592,0.06984126984126984
108602,0.0
108609,0.0
108613,0.0319634703196347
108616,0.0
108618,0.0
108620,0.0
108643,0.0
108649,0.0
108654,0.125
108655,0.0
108656,0.0
108667,0.0
108668,0.0
108682,0.08588957055214724
108690,0.05
108691,0.02127659574468085
108692,0.0
108695,0.0
108699,0.0
108710,0.0
108718,0.0
108739,0.04819277108433735
108740,0.0
108741,0.0
108742,0.0
108763,0.14893617021276595
108767,0.03640256959314775
108769,0.0
108779,0.0851063829787234
108788,0.1
108801,0.14285714285714285
108802,0.043478260869565216
108810,0.0
108811,0.0
108813,0.08433734939759036
108814,0.0
108825,0.0
108826,0.0
108830,0.0
108834,0.0
108852,0.0625
108887,0.09054325955734406
108901,0.043478260869565216
108908,0.054945054945054944
108910,0.0379746835443038
108920,0.056179775280898875
108922,0.3333333333333333
108929,0.1
108930,0.0
108937,0.04878048780487805
108938,0.0
108943,0.0
108948,0.072
108953,0.05725190839694656
108956,0.0
108965,0.07096774193548387
108985,0.1111111111111111
108986,0.3333333333333333
108987,0.07142857142857142
108990,0.0
108991,0.0
108993,0.11633663366336634
109000,0.0
109001,0.07407407407407407
109012,0.06300813008130081
109014,0.25
109015,0.12121212121212122
109021,0.0
109037,0.0
109042,0.3333333333333333
109044,0.0
109046,0.0
109064,0.0
109084,0.08333333333333333
109086,0.0
109092,0.0
109093,0.13333333333333333
109100,0.04
109101,0.0
109110,0.0
109114,0.10869565217391304
109126,0.0
109152,0.3333333333333333
109162,0.11666666666666667
109167,0.09807073954983923
109168,0.13043478260869565
109169,0.0
109179,0.0
109184,0.0
109191,0.0
109192,0.0
109193,0.0
109196,0.058823529411764705
109206,0.3333333333333333
109210,0.13731825525040386
109244,0.07920792079207921
109249,0.0
109273,0.0
109276,0.0
109281,0.0
109287,0.023809523809523808
109297,0.0
109298,0.03640256959314775
109306,0.0
109309,0.0
109321,0.5
109328,0.04487179487179487
109336,0.0
109342,0.06734006734006734
109346,0.08211678832116788
109347,0.0
109348,0.0
109362,0.0
109363,0.0
109367,0.0
109370,0.0
109393,0.018691588785046728
109405,0.0
109413,0.0
109414,0.0
109421,0.11666666666666667
109427,0.0
109428,0.07792207792207792
109429,0.0
109437,0.07792207792207792
109443,0.0
109461,0.0
109468,0.0
109469,0.0
109471,0.125
109479,0.047619047619047616
109484,0.0
109501,0.14285714285714285
109505,0.0
109535,0.0
109539,0.0
109544,0.0
109545,0.0
109551,0.0
109553,0.16666666666666666
109555,0.0
109561,0.08823529411764706
109580,0.0
109583,0.0
109593,0.06986899563318777
109604,0.08
109620,0.2
109635,1.0
109637,0.0
109638,0.21052631578947367
109642,0.25
109649,0.0
109652,0.0
109656,0.09803921568627451
109663,0.0
109696,0.3333333333333333
109700,0.0
109709,0.10526315789473684
109735,0.025
109740,0.0
109741,0.0
109749,0.0
109764,0.0
109771,0.0
109772,0.0
109773,0.0
109798,0.0
109802,0.0
109804,0.08620689655172414
109813,0.0
109818,0.13012048192771083
109848,0.0
109850,0.06666666666666667
109851,0.0
109855,0.09523809523809523
109871,0.05511811023622047
109877,0.0
109883,0.0
109886,0.0
109905,0.058981233243967826
109936,0.2
109950,0.0
109958,0.25
109959,0.2857142857142857
109969,0.0
109971,0.08433734939759036
109984,0.0
109985,0.0
109988,0.0
109992,0.0
110005,0.0
110009,0.0
110011,0.16666666666666666
110014,0.0
110026,0.0
110042,0.0
110058,0.0
110069,0.08588957055214724
110080,0.13978494623655913
110087,0.05
110091,0.2222222222222222
110094,0.25
110098,0.1111111111111111
110105,0.0
110117,0.2
110136,0.0
110138,0.0
110149,0.0625
110164,0.0
110202,0.13012048192771083
110212,0.0
110226,0.10554089709762533
110236,0.0
110249,0.07338129496402877
110257,0.0
110258,0.04
110277,0.0
110282,0.0
110284,0.10344827586206896
110286,0.043478260869565216
110289,0.0
110304,0.0
110319,0.058823529411764705
110324,0.0
110326,0.0
110335,0.0
110337,0.0
110338,0.0
110343,0.0
110345,0.0
110347,0.13731825525040386
110355,0.5
110359,0.06787330316742081
110360,0.0
110364,0.0
110371,0.25
110372,0.0
110376,0.0
110379,0.0
110380,0.13013698630136986
110393,0.058981233243967826
110401,0.08211678832116788
110406,0.3333333333333333
110411,0.07338129496402877
110416,0.2222222222222222
110420,0.0
110443,0.0
110465,0.0
110468,0.0
110469,0.0
110471,0.0
110487,0.15384615384615385
110491,0.0
110504,0.1111111111111111
110547,0.14814814814814814
110550,0.07894736842105263
110559,0.0625
110578,0.04487179487179487
110582,0.0
110590,0.1021021021021021
110598,0.0
110601,0.06300813008130081
110602,0.0
110604,0.0
110625,0.0
110626,0.07142857142857142
110636,0.0
110637,0.11538461538461539
110638,0.05660377358490566
110646,0.0
110648,0.13013698630136986
110652,0.06060606060606061
110681,0.0
110682,0.0319634703196347
110687,0.0851063829787234
110691,0.037209302325581395
110694,0.0
110695,0.09615384615384616
110696,0.0
110708,0.050359712230215826
110710,0.03456221198156682
110717,0.0
110730,0.0851063829787234
110740,0.0
110742,0.11633663366336634
110747,0.08823529411764706
110761,0.0
110766,0.0
110769,0.0
110774,0.0
110803,0.10554089709762533
110805,0.3333333333333333
110809,0.0
110827,0.125
110832,1.0
110839,0.2
110859,0.0
110861,0.10869565217391304
110863,0.0
110865,1.0
110881,0.0
110889,0.3333333333333333
110891,0.061381074168797956
110894,0.0
110895,0.45454545454545453
110907,0.08
110914,0.05384615384615385
110933,0.0
110934,0.0
110937,0.0
110953,0.1111111111111111
110954,0.041666666666666664
110958,0.0
110970,0.0
110974,0.0
110977,0.08571428571428572
110989,0.0
110993,0.062111801242236024
110994,0.0
111018,0.0
111019,0.06787330316742081
111030,0.0
111032,0.3333333333333333
111041,0.0
111045,0.0
111048,0.0
111052,0.058823529411764705
111070,0.3333333333333333
111084,0.0
111091,0.13333333333333333
111104,0.0
111108,0.11764705882352941
111112,0.2
111127,0.0
111142,0.0
111146,0.2631578947368421
111165,0.0
111168,0.07058823529411765
111169,0.0
111172,0.0967741935483871
111173,0.08695652173913043
111174,0.0
111175,0.25
111176,1.0
111177,0.0
111180,0.0
111182,0.0
111192,0.0
111194,0.05263157894736842
111196,0.1111111111111111
111197,0.0
111198,0.06784660766961652
111205,0.3333333333333333
111207,0.0975609756097561
111222,0.06382978723404255
